"Question 511: All other things being equal, shortening the contractual term on a constant level payment mortgage always has the effect of: 
(1)increasing the size of the periodic payments required to fully amortize the loan. 
(2)increasing the size of the outstanding balance payment due at the end of the term. 
(3)increasing the interest rate. 
(4)increasing the payment frequency.","Answer: 2 Explanation: Option (2) is correct because if the term of a constant level payment mortgage is shortened, the result will be a higher outstanding balance at the end of the term. This occurs because a shorter term has fewer payments that will pay down principal and reduce the outstanding balance with each payment. Option (1) is incorrect because the size of periodic payments is not increased when the contractual term in shortened in a constant level payment mortgage. Option (3) is incorrect because the interest rate is not affected. Option (4) is incorrect because the payment frequency will not change."
"Question 512: If you consider that the value shown on your assessment notice is too high, you can make a formal complaint to the: 
(1)municipal court. 
(2)Court of Appeal. 
(3)assessment commissioner. 
(4)Property Assessment Review Panel.","Answer: 4 Explanation: Option (4) is correct because any person may, under the Assessment Act, make a complaint against an entry in an assessment roll on the grounds that the property has been valued at too high or too low an amount. Any initial appeal against a real property assessment must be submitted to the Property Assessment Review Panel for initial adjudication. Option (1) is incorrect because there are no “municipal courts” to deal with property assessment complaints. Option (2) is incorrect because the Court of Appeal will not hear formal complaints regarding assessment notices. The Court of Appeal will only review issues of law arising from lower court decisions. Option (3) is incorrect because, while the Property Assessment Appeal Board may order the Assessment Commissioner to carry out a reassessment, formal complaints are not made to the Commissioner."
"Question 513: Charlie enters into a fixed term tenancy agreement with Lucy for the rental of a suite during the school year. The agreement is for eight months beginning on September 1, 2018. The agreement does not provide that Charlie must vacate the rental unit when the term expires. In April, Charlie finds a summer job and decides to remain in the suite after the original lease expires. He pays Lucy one month’s rent on May 1, 2019, which she accepts. No new agreement is entered into. Two days later, Lucy learns that her brother, Linus, has been transferred back to Vancouver and is expected to arrive at the end of the month with his new wife, Sally. Linus has indicated that he wishes to live in the suite now occupied by Charlie. Which of the following statements is TRUE? 
(1)Under the termination provisions of the Residential Tenancy Act, Lucy can give Charlie notice of the end of the tenancy agreement since she intends, in good faith, for her brother to occupy the premises. 
(2)Lucy just has to wait until the end of May, and can evict Charlie at any time after that, since the original fixed term lease has expired and there is no new tenancy agreement. 
(3)If Linus decides to purchase the suite, and Lucy provides Charlie with at least two months’ notice and pays an amount equivalent to one months’ rent, Linus must move in within a reasonable time after the effective date of the notice and stay for at least 6 months or else a court may order that Charlie be paid an amount equivalent to 12 months’ rent. 
(4)If Linus decides to purchase the suite and plans to move in right away, Lucy can give at least one month notice to end the tenancy.","Answer: 3 Explanation: Option (3) is correct because under the Residential Tenancy Act, when a fixed term residential tenancy expires and the agreement does not provide that the tenant will vacate the rental unit when the term expires, the landlord and the tenant are presumed to have renewed the original agreement as a month-to-month tenancy. Section 49 of the Residential Tenancy Act allows a landlord to terminate a tenancy agreement where the landlord enters into a good faith agreement to sell the rental unit and the purchaser intends to occupy that unit, provided that each of the conditions laid out in Option (3) are met. If the purchaser does not occupy the unit as intended for at least six months, the purchaser must pay the tenant an amount equivalent to 12 months’ rent. Option (1) is incorrect because a landlord cannot terminate a tenancy agreement to allow his or her sibling to occupy the rental unit without further justification. There is a provision for a “close family member” but siblings do not fall under that category. Option (2) is incorrect because, as previously mentioned, Lucy and Linus are presumed to have renewed the original agreement as a month-to-month tenancy. In order to end the tenancy, Lucy must be able to rely on a provision in the Residential Tenancy Act which allows her to do so. Unfortunately, in Lucy’s situation, Charlie is her brother and not a “close family member”. Even if Charlie was a “close family member”, Lucy would need to provide two months’ notice. Option (4) is incorrect because Lucy would need to provide at least two months’ notice to end the tenancy."
"Question 514: When can an appeal be made to the Supreme Court of British Columbia regarding a real property assessment value? 
(1)When a property owner receives their assessment notice 
(2)After receipt of the Property Assessment Appeal Board decision, and then only on a point of law 
(3)Never 
(4)After receiving notification of the decision of the Property Assessment Review Panel","Answer: 2 Explanation: Option (2) is correct because an appeal against a real property assessment must be submitted to the Property Assessment Panel for initial adjudication. Subsequently, an appeal may be made to the Property Assessment Appeal Board. An appeal can then be made from the Property Assessment Appeal Board to the Supreme Court of British Columbia, only if it is based on a point of law. Option (1) is incorrect because an appeal must first be submitted to the Property Assessment Panel. Option (3) is incorrect because an appeal may reach the Supreme Court of British Columbia. Option (4) is incorrect because an appeal following a decision of the Property Assessment Review Panel must first be submitted to the Property Assessment Appeal Board."
"Question 515: If an offer is made by mail and the acceptance is mailed, when is the acceptance effective? 
(1)When it is received by the offeree 
(2)When it is received by the offeror 
(3)When it is posted 
(4)From the date and time of the postmark on the envelope","Answer: 3 Explanation: Option (3) is correct because the “postal acceptance rule” provides that where an offer is made by mail, or other non-instantaneous means, acceptance is effective when it is posted. Option (1) is incorrect because the offeree is the party accepting the offer. Option (2) is incorrect because, if an offer is made by mail, acceptance need not be received by the offeror to be effective. Option (4) is incorrect because, in some cases, a document may not be postmarked the very day it is posted."
"Question 516: Where a borrower believes that the amount of interest being charged is excessive, under which statute might relief be granted? 
(1)The Interest Act 
(2)The Business Practices and Consumer Protection Act 
(3)The Land Titles Act 
(4)All of the above","Answer: 2 Explanation: Option (2) is correct because, in British Columbia, the Business Practices and Consumer Protection Act gives courts the power to grant relief where a mortgage transaction is deemed inequitable, or where the cost of a loan is excessive and the transaction is harsh and unconscionable. Option (1) in incorrect because the federal Interest Act does not impose a limit on the rate of interest which can be charged in a mortgage transaction. Option (3) is incorrect because the Land Title Act does not provide for relief for excessive mortgage interest rates. Option (4) is incorrect because Options (1) and (3) are incorrect."
"Question 517: The Annual Percentage Rate (APR) is: 
(1)a requirement under the federal Interest Act. 
(2)also known as the stated interest rate. 
(3)the borrower’s contractual interest rate plus any non-interest finance charges. 
(4)an interest rate that must be expressed with semi-annual compounding.","Answer: 3 Explanation: Option (3) is correct because the APR is the borrower’s contractual interest rate plus any non-interest financing charges such as and bonuses or fees. Option (1) is incorrect because the APR is not a requirement under the Federal Interest Act. Option (2) is incorrect because the APR includes non-interest financing charges, and thus may differ from the stated interest rate. Option (4) is incorrect because the APR is not expressed with semi-annual compounding."
"Question 518: Which one of the following lists accurately describes the correct criteria, as agreed upon by negotiation experts, for a successful negotiation? 
(1)Efficiency, a zero-sum game, minimal wasted resources, preservation of the relationship 
(2)Efficiency, satisfaction of both parties, distributive results, minimal wasted resources 
(3)Efficiency, satisfaction of both parties, minimal wasted resources, preservation of the relationship 
(4)Efficiency, a zero-sum game, satisfaction of both parties, preservation of the relationship","Answer: 3 Explanation: Option (3) is correct because these criteria characterize successful negotiations which are most likely to render optimal outcomes for both parties. Options (1) and (4) are incorrect because negotiation need not be a zero-sum game where the only solution is a compromise down the middle. Option (2) is incorrect because a “distributive perspective”, viewing negotiation as a conflict with one winner and one loser, can inhibit creative problem solving and makes it difficult to reach optimal results."
"Question 519: As a marketing incentive to speed up the sale of newly completed but unsold condominiums, a developer agrees to provide the buyers with first mortgages written at 8% rather than the going market rate of 13%, if they pay the $45,000 asking price. Under these circumstances, the developer would likely be equally satisfied (in cash equivalent terms) with an “all cash” offer: 
(1)less than $45,000. 
(2)more than $45,000. 
(3)equal to $45,000. 
(4)that includes an additional bonus in order to purchase the unit.","Answer: 1 Explanation: Option (1) is correct. Since the market rate is higher than the contract rate, the market value of the mortgage is less than the face value of $45,000. The cash-equivalent value of the mortgage at 8% will be less than a $45,000 mortgage at 13%. Options (2), (3), and (4) are therefore incorrect."
"Question 520: Garfield, a licensee, was representing a seller, Madison, in the sale of his house to Tyler. After the sale completed, Tyler discovered that the main and lower floors of the house sloped. Garfield, Madison, and Tyler had not noticed this before, although the defect was discoverable using ordinary diligence. Based on the above, which of the following statements is TRUE? 
(1)Garfield had a duty to inspect the premises for soundness and structural defects before advertising it for sale. 
(2)The sloping floor is a patent defect that should have been brought to Tyler’s attention. 
(3)Neither Garfield nor Madison are liable to Tyler for failing to bring the defect to Tyler’s attention. 
(4)Both (1) and (2) are true statements.","Answer: 3 Explanation: Option (3) is correct because the sloped floors were a defect that could have been discovered during the course of a reasonable inspection. Therefore, the sloped floors were a patent defect. The general rule regarding patent defects is that the buyer assumes the risk (caveat emptor), meaning that the seller and the listing licensee are not required to disclose discoverable defects. Option (1) is incorrect because, while it can be prudent to do so, neither the seller nor the seller’s agent has a duty to inspect the premises prior to advertising it for sale. Option (2) is incorrect because a vendor is not required to disclose patent defects. Option (4) is incorrect because Options (1) and (2) are both incorrect."
"Question 521: Which of the following is considered to be an advantage of the mobile office environment? 
(1)It is easier to establish a sense of community within the brokerage in a mobile office environment. 
(2)The mobile office environment reduces certain inefficiencies, such as commuting, allowing licensees to focus their time on more productive tasks. 
(3)The mobile environment makes it easier for a licensee to feel connected to the brokerage, strengthening the sense of loyalty. 
(4)All of the above","Answer: 2 Explanation: Option (2) is correct because the mobile office environment permits representatives to work from home, out in the field, or from other locations that the traditional offices. An advantage of this is that it eliminates certain inefficiencies, such as time spent commuting to and from the office, which allows representatives more time to focus on more productive, income-generating tasks. Option (1) is incorrect because due to decentralization, it is more difficult, not easier, to establish a sense of community within the brokerage in a mobile office environment. Option (3) is incorrect because representatives may feel disconnected from the brokerage when they are less physically present, resulting in a weaker sense of loyalty. Since Options (1) and (3) are incorrect, Option (4) is also incorrect."
"Question 522: The principle of good faith includes: 
(1)the duty of parties to a contract to fulfil their contractual obligations to the best of their ability. 
(2)the duty of a mortgagee not to commence foreclosure proceedings without giving the mortgagor ample time to cure the default. 
(3)the duty to not make false representations when negotiating a contract. 
(4)the duty of parties to a contract to act honestly in the performance of their contractual obligations.","Answer: 4 Explanation: Option (4) is correct because the principle of good faith includes the duty of honest performance, where parties to a contract are under a duty to act honestly in the performance of their contractual obligations. Options (1), (2), and (3) are incorrect because these are not duties included in the general organizing principle of good faith."
"Question 523: Which one of the following accurately describes the law with respect to security deposits on a commercial tenancy? 
(1)Security deposits must not exceed 50% of the monthly rental. 
(2)There is no limit on the amount of security deposit that may be charged. 
(3)Security deposits are not permitted. 
(4)Security deposits cannot exceed one month’s rent.","Answer: 2 Explanation: Option (2) is correct because, as far as commercial tenancies are concerned, there are no legal restrictions regarding security deposits. Options (1), (3), and (4) are incorrect for the same reason."
"Question 524: A trading services licensee who is not licensed to provide property management services CAN: 
(1)collect rent from tenants. 
(2)supervise contractors hired by the owner. 
(3)negotiate a lease document. 
(4)negotiate contractors on the owner's behalf other than the lease.",Answer: 3 Explanation: Option (3) is correct because the definitions of “trading services” and a “trade in real estate” in the Real Estate Services Act permit trading services licensees to negotiate lease terms. The remaining options are incorrect because they describe activities that do not fall within the definition of trading services.
"Question 525: Julie is acting as the listing licensee for a property owned by her client, George. Julie also represents a client, Ahmed, whom she is helping find a suitable property to buy. Ahmed becomes interested in purchasing George’s property. Julie would like to continue to represent George as a client in the sale of his property, while releasing Ahmed as a client. To do this, Julie must enter into an Agreement Regarding Conflict of Interest Between Clients with: 
(1)George, the continuing client, only 
(2)Ahmed, the released client, only 
(3)Both George and Ahmed 
(4)Neither George nor Ahmed, as the Agreement Regarding Conflict of Interest Between Clients must only be agreed to by Julie’s managing broker","Answer: 3 Explanation: Option (3) is correct because when a licensee is faced with a conflict of interest between multiple clients, the licensee must enter into an Agreement Regarding Conflict of Interest Between Clients with all clients. Options (1), (2), and (4) are incorrect for this reason."
"Question 526: Which one of the following statutes affects the real property taxation system in British Columbia? 
(1)Real Estate Services Act 
(2)School Act 
(3)Arbitration Act 
(4)Land Transfer Form Act",Answer: 2 Explanation: Option (2) is correct because the School Act is one of seven statutes which form the foundation of the real property tax system in British Columbia. The School Act provides for real property taxation to fund public
"Question 527: Martha, who has been George’s landlord for the past three months, has seized George’s furniture from his rented premises and threatens to sell the furniture in order to pay George’s arrears of rent. Which one of the following statements is FALSE? 
(1)Martha has chosen an illegal remedy against George if the rented premises is George’s personal residence. 
(2)Martha has chosen a remedy called “distress” or “distraint”. 
(3)Martha has chosen the most effective remedy against George if the rented premises is a warehouse. 
(4)Martha has taken an action that can be described as a classic example of a private nuisance.","Answer: 4 Explanation: Option (4) is correct because private nuisance typically occurs where an owner or occupier of land unreasonably and substantially interferes with the reasonable use and enjoyment of a neighbouring property. Option (1) is incorrect because section 26(3) of the Residential Tenancy Act abolishes the remedy of distress in residential tenancies. Option (2) is incorrect because “distraint” or “distress” means a seizure and sale of the tenant’s personal property to recover arrears of rent. Option (3) is incorrect because a commercial landlord can exercise the remedy of distress, which is often the most effective remedy available to the landlord."
"Question 528: Which of the following statements about the trial process in British Columbia is FALSE? 
(1)Our common law system is based on an adversarial process in which each of the two opposing parties presents its point of view to an impartial trier of fact whose decision is binding on both parties. 
(2)A plaintiff commences an action by filing a notice of civil claim in the court registry; once served with the notice of civil claim, the defendant can answer by denying some or all of the claims set out in the plaintiff’s notice of civil claim by filing a response to civil claim. 
(3)One of the major reasons why most claims are settled out of court is that the discovery process allows the parties to see more plainly the strengths and weaknesses of their positions. 
(4)The plaintiff and defendant alternate in calling their witnesses.","Answer: 4 Explanation: Option (4) is correct because, in British Columbia, the plaintiff calls each of its witnesses first. Once the defendant’s lawyer has had the opportunity to cross-examine each witness called by the plaintiff, the defendant then calls each of its own witnesses. Options (1), (2), and (3) are incorrect because each statement accurately describes the trial process in British Columbia."
"Question 529: Which of the following people may NOT require an appraisal of real property? 
(1)The executor of an estate 
(2)A property assessment appellant 
(3)A mortgage lender 
(4)A strata council","Answer: 4 Explanation: Option (4) is correct as a strata council is the only party listed that is not likely to require an appraisal. Options (1), (2), and (3) are incorrect because each of these parties are likely to require an appraisal."
"Question 530: When preparing a market value appraisal of a single-family residence, which of the following is LEAST likely to be an acceptable valuation practice? 
(1)Rely on the owner’s information as to the type of water supply piping in the property provided that you note in the appraisal report the source of your information, and that it has not been verified. 
(2)Ignore above-average quality of construction if the buyers and sellers in the neighbourhood do not consider high quality materials important. 
(3)Disregard the recent sale of a house with same floor plan that is within the same subdivision as the subject property if it was sold privately. 
(4)Rely upon the income approach as the primary method of appraisal.","Answer: 4 Explanation: The correct answer is Option (4) since the income approach is more likely a primary method of appraisal for a commercial property valuation with income and expense data, rather than a single-family residence. Options (1) and (2) are incorrect because they describe warranted valuation practices. Option (3) is considered warranted, because although the two houses have similar floor plans and are in the same neighborhood, a sale without sufficient advertising may signal a non-arm’s length sale and would not be considered reliable."
"Question 531: Which one of the following is NOT a depreciable asset? 
(1)A septic tank system 
(2)50 acres of land 
(3)Carpeting 
(4)A concrete patio","Answer: 2 Explanation: Land does not depreciate; therefore Option (2) is correct. Options (1), (3), and (4) are depreciable assets."
"Question 532: Value in exchange is: 
(1)commonly referred to as value to the owner. 
(2)the sale price. 
(3)the owner’s minimum price, called the floor price. 
(4)a range of mutual profit.","Answer: 2 Explanation: Option (2) is correct because the value in exchange is the sale price of the home. Options (1), (3), and (4) are therefore incorrect."
"Question 533: Which of the following is NOT a characteristic of a fee simple estate? 
(1)It is held subject to the Crown’s land use regulations. 
(2)It may be expropriated by the Crown. 
(3)It is a leasehold interest. 
(4)Its owner has it only for as long as they have heirs.","Answer: 3 Explanation: Option (3) is correct because a leasehold interest is of a fixed duration, whereas a fee simple estate confers the right to possess and use land for an indefinite period of time. Option (1) is incorrect because, while the fee simple estate is the greatest estate in land in Canadian law, the Crown retains underlying title to all land. Therefore, fee simple estates remain subject to the Crown’s land use regulations. Option (2) is incorrect because, though rarely exercised, the Crown retains the prerogative power to expropriate land held in fee simple. Option (4) is incorrect because land held in fee simple will escheat (or, revert) back to the Crown if the owner of the estate dies without providing for the transfer of his or her property by way of will and has no known heirs."
"Question 534: Yang was the owner of an office building in downtown Vancouver. She recently sold the building to Ashley for $100 million. Ashley did not pay the GST on the sale and Yang has just received an assessment for the GST due on the sale of the property from the Canada Revenue Agency (“CRA”) worth $5 million. Which of the following statements is FALSE? 
(1)The $5 million is collectible immediately by the CRA. 
(2)Yang will have 90 days from the date of the assessment to file an objection with the CRA if she wishes to dispute it. 
(3)If Yang files an objection and it is affirmed by an appeals officer at the CRA, Yang has exhausted her options in terms of appealing the assessment. 
(4)Yang may pursue Ashley for the uncollected GST that she has been assessed for.","Answer: 3 Explanation: Option (3) is correct (false) because if Yang files an objection and an appeals officer at the CRA confirms the assessment, Yang would have 90 days to appeal to the Tax Court of Canada. She could also potentially appeal the decision to the Federal Court of Appeal and then possibly to the Supreme Court of Canada. Options (1), (2), and (4) are incorrect because they are all true statements."
"Question 535: An offer to purchase real estate: 
(1)must have the words “or nominee” or “or assignee” if the buyer wishes to assign the contract. 
(2)must by default have standard terms relating to contract assignments unless the buyer instructs otherwise. 
(3)always provides either party with the option to assign the contract. 
(4)cannot be assigned.","Answer: 2 Explanation: Option (2) is correct because unless the buyer instructs otherwise, an offer to purchase real estate must have standard terms relating to contract assignment. Option (1) is incorrect because the Knowledge Base, “Assignment Guidelines”, states that these words should not be used to describe the buyer. Option (3) is incorrect because assignments are permissible only as long as the Standard Assignment Terms are included in the contract of purchase and sale of real estate, and provided that the assignment does not prejudice the rights of the seller and the contract does not prohibit assignment. Option (4) is incorrect because a contract of purchase and sale can be assigned if certain requirements are met."
"Question 536: Which of the following is an example of an action that a criminal may take during the placement stage of the money-laundering process? 
(1)Arranging for multiple people to deposit small amounts of cash at different financial institutions 
(2)Transferring money through a succession of bank accounts in different jurisdictions 
(3)Selling real estate that was originally purchased using illicit cash to an unsuspecting buyer 
(4)Frequently transferring ownership of a particular property between multiple acquaintances","Answer: 1 Explanation: Option (1) is correct because it is an action taken during the placement stage, meant to avoid drawing the attention of financial institutions which would take note of unusually large cash deposits. Options (2) and (4) are incorrect because they are actions taken during the layering stage of the money-laundering process, meant to increase complexity and conceal the criminal origins of the proceeds. Option (3) is incorrect because it is an action taken during the integration stage. The sale of real estate will provide proceeds which appear to have been legally earned from investment."
"Question 537: Using the cost approach, determine the market value of a property with a 37,000 square foot building if construction costs new are $62 per square foot, land value is estimated to be $1,200,000, and total depreciation on the building to date is estimated to be 8%. 
(1)$2,294,000 
(2)$3,310,480 
(3)$3,494,000 
(4)$3,214,480","Answer: 2 Explanation: The formula for this question is the costs of improvements plus the site value minus depreciation. Cost of Improvements $2,294,000 ($62  37,000) + Site Value + 1,200,000 $3,494,000  Depreciation  183,520 (0.08  $2,294,000) Market Value $3,310,480"
"Question 538: Which of the following is defined as a marketing initiative that involves face-to-face communication with a potential consumer? 
(1)Telemarketing 
(2)Emotional appeal 
(3)Brand marketing 
(4)Personal selling","Answer: 4 Explanation: Option (4) is correct because personal selling involves interactive, face-to-face communication with a potential customer. Option (1) is incorrect because telemarketing uses telephone or fax technology in place of face-to-face communication. Option (2) is incorrect because emotional appeal refers to a communications strategy that aims to stir up positive or negative emotions in an audience in order to generate a desired response. Option (3) is incorrect because brand marketing refers to a marketing initiative based on the theme of a business, which encompasses a variety of attributes that distinguish the business from its competitors."
"Question 539: There is a large Olympic-sized pool in the backyard of the home Margaret owns in Coquitlam. Each week in the summer, a worker from a pool maintenance company comes in and cleans the pool. Usually when he is cleaning the pool, the backwash runs over and chlorinated water leaks down on the garden of the neighbour below, killing the flowers. Both Margaret and the worker from the pool company are aware of what is happening. This would be considered which of the following? 
(1)A breach of the duty of care under the BC Occupiers Liability Act 
(2)A private nuisance 
(3)A patent defect 
(4)Occupiers liability","Answer: 2 Explanation: Option (2) is correct because a private nuisance occurs when an owner or occupier of land unreasonably and substantially interferes with the reasonable use and enjoyment of a neighbouring property. Private nuisance typically occurs when an owner or occupier wrongfully allows the escape of injurious things (in this case, chlorinated water) onto another person’s land. Options (1) and (4) are incorrect because occupiers liability and the British Columbia Occupiers Liability Act concern the liability of an occupier for injury suffered by visitors entering their own premises, not for losses occurring on someone else’s property. Option (3) is incorrect because a patent defect is a defect in property that can be discovered during the course of a reasonable inspection. On the facts of this question, there is no indication that the leak was caused by any defect in the property of either Margaret or the neighbour."
"Question 540: The income approach is NOT usually used for the valuation of: 
(1)single-family residences. 
(2)warehouses. 
(3)leasehold interests in real property. 
(4)single-storey retail complexes.","Answer: 1 Explanation: Option (1) is correct because the income approach would not usually be used for the valuation of single-family residences. Options (2), (3) and (4) are incorrect because this approach can be used in appraising most types of property, although it is more appropriate for properties that produce rental income, e.g., apartment buildings, office buildings, industrial space."
"Question 541: On March 7, Allan contracts, in writing, to sell his home to Bob for the price of $100,000. The sale is to complete on March 31. On March 8, the house is destroyed. Accordingly, there has been: 
(1)a mutual mistake. 
(2)a frustration of the contract. 
(3)a common mistake. 
(4)a rescission of the contract.","Answer: 2 Explanation: Option (2) is correct because, after a contract has been made, but before it has been performed, it will be frustrated if events outside of the control of the parties destroy the subject matter of the contract. Options (1) and (3) are incorrect because, on the facts of this question, neither Allan nor Bob made a mistake relating to the contract. Option (4) is incorrect because the effect of frustration is the termination of the contract. In other words, the contract is ended at the point of frustration, and future rights and liabilities no longer apply. Termination is distinct from rescission in that rescission operates to “unmake” a contract, attempting to return the parties back to the position they were in prior to entering the contract."
